,asset_returns,asset_returns,asset_returns,asset_returns,signals,signals,signals,signals,positions,positions,positions,positions,weights,weights,weights,weights,results,results,results,results,results
,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,strategy_return,nav,pnl,gross_leverage,active_signals
Dates,,,,,,,,,,,,,,,,,,,,,
2002-05-22,-0.007247794689411391,0.005659558603323678,0.0026361213921659576,0.005693499920923717,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.003497294979103338,101619920.98486094,354156.25056031346,0.75,3.0
2002-05-23,-0.012786707787831086,-0.0004047574190333414,0.0004924644794732647,0.012895109293914242,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0032457040885885413,101949749.17788355,329828.19302260876,0.75,3.0
2002-05-24,0.0017202872869426233,-0.0028745765349923458,-0.006416175800572743,-0.004657661853749384,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0034871035473286183,101594239.8458761,-355509.33200745285,0.75,3.0
2002-05-27,0.0,0.0013377755122447876,0.0,-0.0009358914365933391,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.00010047101891286214,101604447.1226691,10207.276793003082,0.75,3.0
2002-05-28,0.003596795413285392,0.009767206785894711,-0.0035148881203127535,0.012490241998438734,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.004685640166005173,102080529.00115182,476081.8784827143,0.75,3.0
2002-05-29,0.006113114745664117,0.0018573573664120158,0.012218132962457995,0.0024672320740168896,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.004135680600721725,102502701.4646533,422172.4635014832,0.75,3.0
2002-05-30,0.0006995395720534869,0.00343455623438782,-0.021337503348730746,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.004475736778585732,102043926.35380358,-458775.1108497232,0.75,3.0
2002-05-31,-0.002561141373777387,0.0030880786248332903,0.013611275573634396,0.00461467466543608,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.005328507215975942,102587668.15172634,543741.7979227602,0.75,3.0
2002-06-03,-0.011268858277559413,0.006740804351622165,-0.0010986672777193451,0.0033685499923441498,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0022526717665617424,102818764.49536914,231096.34364280105,0.75,3.0
2002-06-04,-0.011133034739047698,0.006730122674751593,0.006157870050815362,0.0006104074469710508,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0033746000431345013,103165736.70247024,346972.20710110664,0.75,3.0
2002-06-05,-0.007843030402746587,-0.004445346547038431,-0.007364982946339249,-0.01952112246454185,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.007832862989479883,102357653.62167104,-808083.0807992071,0.75,3.0
2002-06-06,-0.014491850446638366,0.004513795049049474,-0.002209687557356954,0.013065795613625752,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.003842475776329568,102750960.42623425,393306.8045632094,0.75,3.0
2002-06-07,-0.004286086349795659,-0.005652290888837452,-0.005039584994697366,-0.0052203285736219796,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0039780511142891994,102342211.85361639,-408748.57261785865,0.75,3.0
2002-06-10,0.00941529784073536,-0.00542571446880924,-0.011501850872554065,-0.015125791017132184,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.008013339089623872,101522109.00685124,-820102.8467651457,0.75,3.0
2002-06-11,-0.010985671280819287,-0.0004486434501635994,-0.0033205998395078318,0.006268609935746738,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0014549916213957848,101669822.82484263,147713.81799139082,0.5,2.0
2002-06-12,-0.027720722614869575,0.00572277147352418,0.002836840769993687,-0.005606603332814264,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,2.9042035177478942e-05,101672775.52341358,2952.6985709518194,0.5,2.0
2002-06-13,0.02359510066481474,-0.004841543026706252,0.017092069279854183,-0.003445575567736947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0020717796486107998,101462131.9362664,-210643.58714717627,0.5,2.0
2002-06-14,-0.011218462631848114,-0.013988199245963506,0.005660198944635431,0.003771805752003976,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0025540983734898826,101202987.67011717,-259144.26614923775,0.5,2.0
2002-06-17,0.011196732250292163,-0.005101047184384089,0.0017476781941885289,-0.007828401440425847,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.003232362156202484,100875862.96267766,-327124.707439512,0.5,2.0
2002-06-18,-0.003291811861791505,0.012272698534668391,-0.006877511730335573,0.0100994161275052,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.005593028665543398,101440064.55588934,564201.5932116807,0.5,2.0
2002-06-19,-0.00413542090192176,0.0022124265827496714,-0.0007961701646788111,0.0024996094360256738,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0011780090046938363,101559561.8653729,119497.30948355794,0.5,2.0
2002-06-20,-0.0212323727640511,0.010504403100626725,0.0021714209338550283,0.009661835748792091,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.005041559712354704,102071580.46087776,512018.59550486505,0.5,2.0
2002-06-21,-0.012570767027584084,0.005507740367680869,-0.002361638455927517,0.002160827288161693,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0019171419139606405,102267266.16600353,195685.705125764,0.5,2.0
2002-06-24,-0.00877861776303368,-0.002351911547366692,0.017727480731558165,-0.0067765285692283905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0022821100291487706,102033881.01223245,-233385.15377107263,0.5,2.0
2002-06-25,0.0011634518853960163,-0.004809494140054715,0.0002334078352281832,-0.003411381609551789,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.002055218937401626,101824179.04771952,-209701.96451292932,0.5,2.0
2002-06-26,-0.010026383422378271,-0.014110927236893223,-0.002268881671658618,-0.006534930760852764,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.005161464499436497,101298617.16238047,-525561.8853390515,0.5,2.0
2002-06-27,-0.0045931524662182754,0.0038089798416880427,0.0015349271871445413,-0.003132341425215346,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0001691596041181742,101315752.79635738,17135.633976906538,0.5,2.0
2002-06-28,0.025034131151403738,-0.0011548037193802596,0.006063577591653768,-0.011940298507462699,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0032737755567107396,100984067.76134293,-331685.03501445055,0.5,2.0
2002-07-01,-0.014929258145792712,-0.0028915488895298047,0.006911291692080823,0.002226109079344951,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.00016635995254621339,100967268.05662222,-16799.704720705748,0.5,2.0
2002-07-02,-0.014485193942368135,0.00159098633921273,-0.004122503520244791,-0.00698080279232105,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.00134745411327708,100831219.29597296,-136048.76064926386,0.5,2.0
2002-07-03,0.008971144694384536,-0.004710021973684531,-0.0020332087420961154,-0.005751717526761513,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.002615434875111511,100567501.80852625,-263717.48744671047,0.5,2.0
2002-07-04,-0.004586612429524184,-0.005665715529332038,0.0,-0.001285553591515276,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0017378172802118286,100392733.86605565,-174767.94247059524,0.5,2.0
2002-07-05,0.004848130436089004,0.002074431476883243,0.0,0.0025744167337087287,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0011622120526479929,100509411.51135306,116677.6452974081,0.5,2.0
2002-07-08,0.008975510565546907,0.011749787647130194,-0.013143876750801642,0.0041726849622854,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0006946489646534881,100579230.26999736,69818.75864429772,0.75,3.0
2002-07-09,-0.0033535435054447005,0.008424254272394682,0.007868247302889486,0.012785680038357006,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0072695454034102935,101310395.55108516,731165.2810878009,0.75,3.0
2002-07-10,0.0011482960270559062,-0.0034229020452968273,0.003255786719216891,-0.0015780337699227154,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0004362872740006629,101266195.11478226,-44200.436302900314,0.75,3.0
2002-07-11,0.01105966461147223,-0.014038182232623542,0.0014570790596204475,0.00047415836889519447,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.003026736201026975,100959689.05608808,-306506.0586941838,0.75,3.0
2002-07-12,0.003830404599197257,0.0002481341522164726,0.0009485368517621051,-0.0014218009478672577,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-5.6282485972170004e-05,100954006.79380502,-5682.262283056974,0.75,3.0
2002-07-15,-0.015253023928033516,0.003488747790036051,0.00015459348438651155,0.006644518272425071,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0025719648867119083,101213656.95445158,259650.1606465578,0.75,3.0
2002-07-16,0.0004526422994228785,-0.007581513022547948,0.011976132046591648,0.0003143171460002758,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.001177234042510994,101332809.11698537,119152.16253378987,0.75,3.0
2002-07-17,-0.01081051437345959,-0.008547122788641559,-0.0027850318423958687,-0.0018853102906520869,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0033043662304223786,100997968.40450537,-334840.7124799937,0.75,3.0
2002-07-18,0.015419318847258667,0.0015111534893184064,0.00195437018058775,0.0009444356996695102,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0011024898423939167,101109317.63877375,111349.23426838219,0.75,3.0
2002-07-19,-0.006748586982609273,0.007685097030468713,0.0024240523166476624,0.018870891649630517,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.007245010249186723,101841855.68135495,732538.0425812006,0.75,3.0
2002-07-22,-0.0014761559022187232,-0.014287518550093248,-0.005787020991319447,-0.0024695169007563633,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,-0.005018634885353174,101330748.59164342,-511107.089711532,0.5,2.0
2002-07-23,-0.010887404306562987,-0.010123435191904173,-0.020433226228633083,-0.03063592758780742,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,-0.007639165355134314,100556666.24759232,-774082.3440511078,0.5,2.0
2002-07-24,-0.009562493042929887,-0.006742056893650594,0.01124264987742607,-0.006384676775738174,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0011251482459438689,100669807.40423875,113141.15664643049,0.5,2.0
2002-07-25,-0.020881893266681106,0.003587508003914497,-0.008964912562943517,-0.003855421686746907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.002241228140735879,100444183.3989619,-225624.0052768439,0.25,1.0
2002-07-26,-0.0043677990501561625,-0.00879124995317826,-0.007664149151606847,-0.020319303338171335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0019160372879017118,100251728.59821665,-192454.8007452488,0.25,1.0
2002-07-29,-0.03558325677468932,0.007540286873527036,-0.007816381991546661,-0.00395061728395063,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0019540954978866654,100055827.1467075,-195901.45150914788,0.25,1.0
2002-07-30,-0.039917067734243195,0.010448143726050407,0.013422929446667453,0.0072715253677078096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0033557323616668633,100391587.72383708,335760.57712957263,0.25,1.0
2002-07-31,-0.05324710865891302,-0.004683177186183829,0.0048888866292815525,-0.003937653814602093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0012222216573203881,100514288.49656592,122700.77272884548,0.25,1.0
2002-08-01,0.07697597797124467,-0.006301379739864554,-0.009153433853134274,0.0036237852083675914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0022883584632835685,100284275.77380387,-230012.72276204824,0.25,1.0
2002-08-02,0.05422543452599027,-0.0008431766492611459,0.003964391958064528,0.00886262924667669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.000991097989516132,100383667.31790335,99391.54409947991,0.25,1.0
2002-08-05,-0.014006247790408377,-0.018346429877147852,-0.01474317439037165,0.002602895721490084,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0036857935975929124,100013673.83960013,-369993.47830322385,0.25,1.0
2002-08-06,-0.02192702820115877,-0.004100603164925887,0.007871113611843894,-0.005841311049813225,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0019677784029609735,100210478.58698249,196804.74738235772,0.25,1.0
2002-08-07,0.02610331974971425,0.017740415155427236,-0.006089759677288753,0.025134649910233398,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0015224399193221883,100057914.15404728,-152564.43293520808,0.25,1.0
2002-08-08,0.03592566850788326,-0.004598146647405099,0.0013779470752892653,-0.010826301544340167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0003444867688223163,100092382.7815893,34468.62754201889,0.25,1.0
2002-08-09,-0.018890666252340926,0.0038431683889286194,0.006070268139531931,0.012554321583776007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0015175670348829828,100244279.68214153,151896.9005522281,0.25,1.0
2002-08-12,-0.03015390078749991,0.007911300742770688,0.022265551871625933,-0.0009537434430139102,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.005566387967906483,100802278.23441565,557998.5522741228,0.25,1.0
2002-08-13,-0.030699291183710842,-0.0017680074368766618,0.004584282346159929,0.004455051710421598,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0011460705865399823,100917804.76055634,115526.52614068985,0.25,1.0
2002-08-14,-0.006590324066806708,-0.001946375173515369,0.001067872672122272,-0.012672263583082488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.000266968168030568,100944746.60201493,26941.84145858884,0.25,1.0
2002-08-15,0.0002929051436968422,0.01028636786619952,0.017009026436483055,0.009626183218353956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.004252256609120764,101373989.56790937,429242.9658944458,0.25,1.0
2002-08-16,0.01424925864041926,0.005417295622467622,-0.002776826511941888,-0.0022246941045606095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.000694206627985472,101303615.072446,-70374.49546337128,0.25,1.0
2002-08-19,0.02238987403321624,-0.007974743558718522,-8.241822934251797e-05,-0.022933588150979456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-2.0604557335629492e-05,101301527.75630094,-2087.3161450624466,0.25,1.0
2002-08-20,-0.0023668155370107913,0.009314563152713173,-0.009126608759817412,0.008801955990219934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.002281652189954353,101070392.90365005,-231134.85265089571,0.25,1.0
2002-08-21,0.005680922355348228,-0.0037634547824360043,0.007324171846699423,-0.004524155760219695,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0018310429616748558,101255457.13520998,185064.23155993223,0.25,1.0
2002-08-22,-0.027496083715291997,-0.008569076809773257,0.008949049501427053,-0.003246226261970464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0022372623753567633,101481992.15975815,226535.02454817295,0.25,1.0
2002-08-23,0.023760956074155404,0.0065681875497827225,-0.0020754044115498527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0005188511028874632,101429338.11620283,-52654.04355531931,0.25,1.0
2002-08-26,0.0064003055085775085,0.0006400055566373464,0.00999925794004164,0.007816316560820713,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.00249981448501041,101682892.64483072,253554.52862788737,0.25,1.0
2002-08-27,-0.0016977008350519407,0.019027987292363546,-0.004515587040816227,0.010664081434803796,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0011288967602040567,101568103.15675579,-114789.48807492852,0.25,1.0
2002-08-28,-0.017474836728750054,-0.004788896862950143,-0.007464947666706134,-0.008633093525179825,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0018662369166765336,101378553.01308785,-189550.14366793633,0.25,1.0
2002-08-29,0.0032267869793054516,0.0003410036752617973,-0.0014196832081122546,0.01096597323012416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.00035492080202806364,101342571.655744,-35981.35734385252,0.25,1.0
2002-08-30,0.039914012096900375,-0.0012706915005400443,0.005095002194770215,-0.0022332110384430948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0012737505486925538,101471656.81199643,129085.15625242889,0.25,1.0
2002-09-02,0.0,0.0028308857711900615,0.0,-0.001598721023181482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,101471656.81199643,0.0,0.25,1.0
2002-09-03,-0.02852406160869836,-0.007489087817148632,-0.013026804236270229,0.006084867894315282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.003256701059067557,101141193.95979147,-330462.85220496356,0.25,1.0
2002-09-04,-0.010975269703372703,-0.006683980938731904,0.012862920948792267,0.0015915963711603531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0032157302371980667,101466436.75543427,325242.7956428081,0.25,1.0
2002-09-05,-0.0038393632471188655,-0.0032456886044528455,0.013821981768324276,0.014619418401398354,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.003455495442081069,101817053.56516688,350616.80973260105,0.25,1.0
2002-09-06,-0.013114712856217459,0.010403140308320458,0.009214710448404384,0.003132341425215346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.002303677612101096,102051607.23199505,234553.66682817042,0.25,1.0
2002-09-09,0.019969180138141196,-0.0006438089902274235,0.01580885646698227,0.0031225604996096834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.003952214116745567,102454937.03473392,403329.80273887515,0.25,1.0
2002-09-10,-0.009602287353822514,-0.0008237212035674402,0.0021138871974246687,-0.010894941634241206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0005284717993561672,102509081.5796616,54144.54492767155,0.25,1.0
2002-09-11,0.01236779880435357,0.0024522832196400834,0.00044941211278004545,-0.00031471282454764715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.00011235302819501136,102520598.78539455,11517.205732956529,0.25,1.0
2002-09-12,-0.0009110805340352135,0.008258203889751403,-0.009752541313303609,0.004407366598457418,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.002438135328325902,102270639.69161475,-249959.09377980232,0.25,1.0
2002-09-13,-0.009719153756238996,-0.004258411824214492,0.00542943576396282,-0.006895470929321412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.001357358940990705,102409457.658801,138817.96718625724,0.25,1.0
2002-09-16,-0.014553640488673691,-0.002090630673586391,0.0001362953605059669,0.0018936405239071696,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,3.407384012649173e-05,102412947.14228873,3489.483487725258,0.25,1.0
2002-09-17,-0.009118346757956752,-0.00301264969830628,-0.0007904053623506435,0.0028350921404947105,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0005111716945360167,102465297.74202189,52350.599733158946,0.5,2.0
2002-09-18,-0.02716426536762573,0.0011797003069677903,0.0062821561932711045,0.0062823935919584795,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.003141137446307396,102787155.32570639,321857.58368450403,0.5,2.0
2002-09-19,-0.025436293231487328,0.00609407334490375,-0.0030153788057940556,0.009364757296706827,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0015873446227281929,102950313.96399817,163158.63829177618,0.5,2.0
2002-09-20,-0.005240175860900753,-0.00899241299465281,-0.0048705118865803865,-0.003711148909850137,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,-0.002145415199107631,102729442.79566689,-220871.16833128035,0.5,2.0
2002-09-23,-0.03956101377748111,-0.005043578885168376,0.0048274588573129495,0.0034145584355114167,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0007996096019139975,102811586.24452558,82143.44885869324,0.75,3.0
2002-09-24,-0.012752678646455684,0.0017408561745952955,-0.0027209174986311258,0.008971384377416847,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.001997830763345254,103016986.39435321,205400.14982762933,0.75,3.0
2002-09-25,-0.027988683921618462,-0.0002865506465915546,-0.006438208057161665,-0.011957688180285087,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0046706117210095766,102535834.05023667,-481152.34411653876,0.75,3.0
2002-09-26,-0.016499646764780995,0.0011687698758831022,0.0038730055393536578,-0.00682699767261441,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0004463055643444125,102490071.73695534,-45762.313281327486,0.75,3.0
2002-09-27,-0.021362549139446574,-0.0015709377745748432,0.0035460625226813036,-0.0003124511795032925,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.000415668392150792,102532673.62028566,42601.88333031535,0.75,3.0
2002-09-30,0.006291451490287647,-0.0015734095029980022,-0.001609908167606977,0.011251758087201136,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.002017110104149039,102739493.31225057,206819.69196490943,0.75,3.0
2002-10-01,0.038432128523902875,-0.00031938677738729826,0.0026643009079507785,-0.009890279709472982,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0018863413947273755,102545691.55314235,-193801.75910821557,0.75,3.0
2002-10-02,0.05191844275660773,0.004329197315303235,0.0013501911754356666,0.008428281567036011,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.003526917514443728,102907361.74871187,361670.1955695152,0.75,3.0
2002-10-03,-0.05114737908260181,0.0025177673987344384,-0.023577276909785616,-0.004333694474539684,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0063483009963977155,102254074.84158586,-653286.9071260095,0.75,3.0
2002-10-04,0.028992492408136172,0.001555816293147716,-0.002930755854794298,0.001865381625991036,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0001226105160861135,102266612.26647408,12537.42488822341,0.75,3.0
2002-10-07,-0.02775750295980417,0.00585871064158483,0.0027343652249571804,0.0006206361520557646,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0023034280046494437,102502176.04510932,235563.77863523364,0.75,3.0
2002-10-08,-0.012042744427515073,-0.005372878500428557,0.004269373674819166,-0.01302527523647079,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0035321950155200454,102140118.36980282,-362057.675306499,0.75,3.0
2002-10-09,-0.03938377679784133,0.002815715472810565,-0.0019459287939159742,0.00565593087195615,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.001631429387712685,102306752.76057574,166634.39077292383,0.75,3.0
2002-10-10,-0.017658187933571434,-0.0020342542964748578,-0.008884837074611407,-0.009998437744102473,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.005229382278797184,101771751.6406883,-535001.1198874414,0.75,3.0
2002-10-11,0.004917136267446498,0.004564938768251592,0.01166890343999305,-0.0003156067539845653,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.003979558863565019,102176758.31699054,405006.6763022393,0.75,3.0
2002-10-14,0.0,-0.005916487906361789,0.011446444773411057,0.0037884767166533884,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.002329608395925664,102414790.15103428,238031.83404374123,0.75,3.0
2002-10-15,0.022115064586399447,0.0011937790845482077,0.010603993258013311,-0.013838653876395601,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0005102203834585206,102362536.03753158,-52254.11350269616,0.75,3.0
2002-10-16,-0.006634494742869035,0.0031832952441936957,-0.0023498853087785543,0.003189284005740811,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0010056734852889881,102465479.32591148,102943.2883798927,0.75,3.0
2002-10-17,-0.007050108905384378,0.002437061928030282,0.005438538983844499,-0.009855348911142925,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0004949369998170361,102414765.3689891,-50713.956922382116,0.75,3.0
