Start Date,1/1/2002,,,,,
End Date,4/20/2026,,,,,
,,,,,,
,USDBRL Curncy,B1MLBRUS Index,AUDUSD Curncy,B1MLAUUS Index,BCOM Index,XAU Curncy
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
7/15/2015,3.1401,262.7818,0.7379,160.6482,98.4829,1149.45
7/16/2015,3.1568,264.1164,0.7405,161.1314,98.0791,1145.39
7/17/2015,3.1881,259.4936,0.7371,160.2944,97.5677,1134.14
7/20/2015,3.1958,258.4971,0.7372,160.1081,96.2029,1096.5
7/21/2015,3.1716,260.8158,0.7419,161.4625,96.3599,1101.25
7/22/2015,3.2231,258.3708,0.7377,160.2113,95.3199,1094.24
7/23/2015,3.2854,252.6711,0.7356,160.0863,94.3904,1090.7
7/24/2015,3.3554,250.0289,0.7282,158.0539,93.2871,1099.11
7/27/2015,3.3637,247.9629,0.7269,158.5195,92.1493,1093.98
7/28/2015,3.3567,244.8546,0.7338,158.6154,92.8979,1095.48
7/29/2015,3.3314,249.2336,0.7295,158.7111,93.045,1096.85
7/30/2015,3.3713,247.0195,0.7293,158.0504,92.6245,1088.76
7/31/2015,3.4211,244.4194,0.7308,159.6016,91.7827,1095.8
8/3/2015,3.4508,242.1741,0.7286,158.1249,90.4331,1086.79
8/4/2015,3.4711,240.5989,0.738,161.1735,91.1156,1087.7
8/5/2015,3.4851,239.2057,0.7356,159.5948,90.8273,1085.03
8/6/2015,3.5363,236.1772,0.7346,159.6861,90.5323,1089.55
8/7/2015,3.5071,238.5192,0.7418,160.7159,90.4799,1094.15
8/10/2015,3.4404,240.1205,0.7413,160.6822,92.6227,1104.51
8/11/2015,3.4745,239.0458,0.7304,158.5833,91.1178,1108.95
8/12/2015,3.4807,239.6581,0.7379,160.2034,90.8315,1124.47
8/13/2015,3.5187,237.8285,0.736,159.9247,90.4538,1115.1
8/14/2015,3.482,241.5636,0.7379,160.3247,90.3553,1115.07
8/17/2015,3.481,242.0182,0.7372,160.4435,89.8147,1117.7
8/18/2015,3.4681,241.8806,0.7341,159.3876,89.2938,1117.71
8/19/2015,3.4926,239.9612,0.7348,159.1995,88.5264,1133.88
8/20/2015,3.4579,241.7776,0.7337,159.5504,89.2297,1152.2
8/21/2015,3.4998,240.3609,0.7316,159.5154,87.8048,1160.77
8/24/2015,3.5524,237.3683,0.7156,156.4363,85.8531,1155.11
8/25/2015,3.6172,237.8033,0.713,156.075,86.2752,1140.49
8/26/2015,3.5968,231.2677,0.7122,154.6046,85.1383,1125.26
8/27/2015,3.5526,236.9537,0.7166,155.433,87.7216,1125
8/28/2015,3.5819,235.5583,0.7173,155.6152,89.3579,1133.6
8/31/2015,3.6198,231.2765,0.7113,154.2524,90.9328,1134.93
9/1/2015,3.6977,229.7607,0.7019,153.0411,88.738,1140.27
9/2/2015,3.7609,224.9188,0.7039,152.4363,88.9281,1134.05
9/3/2015,3.7397,223.0765,0.7017,152.9034,89.4195,1125.46
9/4/2015,3.843,222.0067,0.6908,150.8776,88.4894,1121.85
9/7/2015,3.843,222.0067,0.6924,150.7773,88.4894,1119.35
9/8/2015,3.8203,222.0563,0.7017,152.3092,89.3503,1121.55
9/9/2015,3.7792,223.4454,0.7018,152.993,88.2201,1107.85
9/10/2015,3.8499,218.7841,0.7072,153.6256,89.1462,1110.75
9/11/2015,3.8735,217.7221,0.7092,153.6766,88.9268,1107.95
9/14/2015,3.8156,219.0111,0.7138,155.6225,88.5721,1109.1
9/15/2015,3.8625,219.4198,0.7142,154.3689,88.571,1105.35
9/16/2015,3.8286,221.1333,0.7197,156.6205,89.4589,1119.52
9/17/2015,3.8986,218.4269,0.7173,155.6431,89.0314,1131.51
9/18/2015,3.9446,217.567,0.7189,157.3246,87.7272,1139.23
9/21/2015,3.9851,213.1143,0.7132,155.4788,88.5615,1133.44
9/22/2015,4.0504,209.7784,0.7089,153.8111,87.6693,1124.76
9/23/2015,4.179,205.8198,0.7003,152.8185,87.186,1130.3
9/24/2015,3.937,202.162,0.7024,152.3644,87.8704,1153.95
9/25/2015,3.9765,215.4253,0.7024,152.8739,88.4942,1146.2
9/28/2015,4.1106,211.313,0.6989,152.4247,87.3344,1131.95
9/29/2015,4.0608,207.2108,0.6985,152.7599,87.5618,1127.43
9/30/2015,3.9471,214.0977,0.7018,153.0514,87.8214,1115.09
10/1/2015,4.0098,215.0594,0.703,153.7185,87.1305,1113.61
10/2/2015,3.9325,214.6809,0.7045,153.2483,87.8914,1138.6
10/5/2015,3.9115,218.4374,0.7083,154.3383,88.8007,1135.75
10/6/2015,3.8548,222.546,0.7166,155.5879,90.2675,1147.24
10/7/2015,3.8857,225.6747,0.7208,157.4055,90.1089,1145.54
10/8/2015,3.784,223.1904,0.726,157.0925,90.3452,1139.01
10/9/2015,3.7662,229.8379,0.7336,160.0144,91.0084,1156.53
10/12/2015,3.7662,229.838,0.7362,160.7644,90.0524,1163.85
10/13/2015,3.8931,223.8449,0.7245,159.1588,89.9819,1168.84
10/14/2015,3.8126,222.4556,0.73,158.3606,90.1376,1184.13
10/15/2015,3.7994,222.2498,0.7329,159.6077,89.839,1183.1
10/16/2015,3.9253,223.4425,0.7264,158.4839,89.7835,1177.3
10/19/2015,3.8864,220.7326,0.7248,158.2962,88.5192,1170.79
10/20/2015,3.9053,221.8325,0.726,158.434,88.829,1176.04
10/21/2015,3.9399,217.6102,0.721,157.4377,88.1843,1167.18
10/22/2015,3.907,218.8753,0.7208,157.5958,88.1748,1166.05
10/23/2015,3.8771,221.5749,0.7216,157.7353,87.4464,1164.45
10/26/2015,3.9067,221.7452,0.7249,158.4643,86.9614,1163.04
10/27/2015,3.8884,220.8455,0.7193,157.8615,86.6234,1166.88
10/28/2015,3.9048,223.2153,0.7115,155.8843,87.642,1156.1
10/29/2015,3.8489,221.5029,0.7074,154.554,86.8672,1145.97
10/30/2015,3.8568,224.4902,0.7138,155.7189,87.4289,1142.11
11/2/2015,3.8568,224.4902,0.7147,155.9872,86.8684,1133.84
11/3/2015,3.7694,227.784,0.7186,156.5094,87.693,1117.79
11/4/2015,3.8009,227.2806,0.7149,156.1697,86.5148,1107.9
11/5/2015,3.7802,227.9879,0.7144,155.975,85.826,1103.92
11/6/2015,3.7692,225.5007,0.7043,153.6688,85.2346,1089.8
11/9/2015,3.7993,227.9622,0.7047,154.0131,84.2369,1092.31
11/10/2015,3.7476,227.9138,0.7032,153.4452,84.0446,1089.67
11/11/2015,3.7609,230.0389,0.7062,154.1515,83.618,1086.26
11/12/2015,3.771,228.4134,0.7126,155.2254,82.8691,1085.2
11/13/2015,3.8494,226.9711,0.7127,155.3853,82.4332,1083.91
11/16/2015,3.819,226.1985,0.7096,154.7813,82.4601,1082.76
11/17/2015,3.8138,228.0805,0.7111,155.5981,81.7422,1070.3
11/18/2015,3.7648,229.4628,0.7111,154.7331,81.5672,1070.73
11/19/2015,3.7177,233.007,0.7194,157.426,81.7412,1082.21
11/20/2015,3.708,233.0868,0.7239,158.1997,81.4234,1078.01
11/23/2015,3.7323,234.0147,0.7192,157.1818,81.4999,1069.18
11/24/2015,3.699,234.5687,0.7257,157.9645,82.1446,1075.65
11/25/2015,3.745,230.8597,0.7252,158.0085,82.2684,1071.12
11/26/2015,3.743,231.815,0.7225,157.9898,82.2684,1072.33
11/27/2015,3.8467,231.9273,0.7193,157.1673,81.0962,1057.45
11/30/2015,3.8685,223.353,0.7227,158.378,81.0781,1064.77
12/1/2015,3.85,226.2788,0.7323,159.7413,81.7533,1069.29
12/2/2015,3.8366,225.7564,0.7309,160.0376,80.3708,1053.7
12/3/2015,3.7592,230.3299,0.7341,159.4954,81.2978,1062.11
12/4/2015,3.7524,232.6798,0.7339,160.9211,81.7016,1086.44
12/7/2015,3.768,231.1343,0.7267,159.0939,79.5064,1071.34
12/8/2015,3.795,229.9617,0.7215,157.9877,79.169,1074.96
12/9/2015,3.7502,233.655,0.7229,158.0412,79.2466,1072.78
12/10/2015,3.8134,231.3687,0.7281,159.6848,79.1544,1071.58
12/11/2015,3.8739,225.3022,0.7189,157.6583,78.4224,1074.77
12/14/2015,3.8733,224.6586,0.7242,158.4973,77.9609,1059.86
12/15/2015,3.871,224.8251,0.7192,156.951,77.5781,1061.22
12/16/2015,3.8816,221.4351,0.7233,157.3957,77.0807,1072.32
12/17/2015,3.8776,224.6921,0.7129,155.67,76.6045,1051.1
12/18/2015,3.9833,224.9765,0.7176,157.0818,77.4523,1066.25
12/21/2015,4.0112,217.0177,0.719,157.2872,77.6985,1078.4
12/22/2015,3.9886,218.4174,0.7236,158.3461,77.169,1072.43
12/23/2015,3.9412,221.0733,0.7234,158.2105,78.1055,1070.5
12/24/2015,3.942,221.1553,0.7263,159.2035,78.4851,1076.1
12/25/2015,3.942,221.1553,0.728,159.2035,78.4851,1076.1
12/28/2015,3.8594,225.1458,0.7249,159.0064,77.879,1069.08
12/29/2015,3.8649,226.9933,0.7296,159.6706,79.0418,1069.11
12/30/2015,3.9582,220.0266,0.7287,159.6796,78.0881,1061.44
12/31/2015,3.964,220.1026,0.7286,159.578,78.5588,1061.1
1/1/2016,3.964,220.1026,0.7303,159.578,78.5588,1061.1
1/4/2016,4.0391,218.028,0.7191,156.9831,77.9054,1074.61
1/5/2016,4.0084,218.8052,0.7161,156.2905,77.6628,1077.68
1/6/2016,4.0295,218.7166,0.7072,154.7167,76.6414,1093.67
1/7/2016,4.0441,218.5827,0.7012,153.8188,76.6828,1108.97
1/8/2016,4.0248,218.1126,0.6953,152.8189,76.7265,1104.15
1/11/2016,4.0534,218.0332,0.6995,153.2643,75.1221,1094.2
1/12/2016,4.028,218.1861,0.6986,152.9646,74.4338,1086.56
1/13/2016,4.0152,221.4649,0.6955,153.3246,74.63,1093.59
1/14/2016,3.9997,220.9851,0.6985,152.6088,74.5594,1078.38
1/15/2016,4.0483,218.374,0.6864,150.7683,73.4877,1088.88
1/18/2016,4.0333,219.2186,0.6866,150.7096,73.4877,1089.68
1/19/2016,4.0643,218.5816,0.6909,151.6808,73.6098,1087.41
1/20/2016,4.0975,215.2328,0.6908,149.9573,72.8759,1100.92
1/21/2016,4.1548,213.0396,0.6999,152.3032,73.7915,1101.2
1/22/2016,4.0934,215.4708,0.7002,154.0499,75.2355,1097.95
1/25/2016,4.0892,215.5582,0.6955,152.8954,74.4959,1107.9
1/26/2016,4.0514,217.8734,0.7005,153.4874,75.499,1119.91
1/27/2016,4.1104,218.0678,0.7027,154.437,76.1198,1124.97
1/28/2016,4.0695,218.0746,0.7084,155.4021,76.1049,1115.33
1/29/2016,3.9991,220.3637,0.7084,155.1682,77.2234,1118.21
2/1/2016,3.9646,222.9551,0.7114,155.4171,75.9526,1128.41
2/2/2016,3.991,221.448,0.7039,154.5939,74.85,1129.01
2/3/2016,3.896,225.1601,0.7169,155.8735,76.2718,1142.63
2/4/2016,3.8899,229.3666,0.7201,158.5476,76.1419,1155.59
2/5/2016,3.9066,227.0543,0.7067,155.5288,75.5965,1173.4
2/8/2016,3.9066,227.0543,0.7087,155.2295,75.5048,1189.23
2/9/2016,3.9066,227.0543,0.707,155.2367,74.0028,1189.13
2/10/2016,3.9295,225.9349,0.7095,155.6164,73.916,1197.12
2/11/2016,3.9925,224.7458,0.7109,155.4052,73.9578,1246.7
2/12/2016,4.0017,223.8437,0.7112,155.3833,75.4389,1237.97
2/15/2016,3.9973,223.1606,0.7139,156.7511,75.4389,1209.3
2/16/2016,4.068,219.432,0.7111,155.6618,74.7166,1200.44
2/17/2016,3.9895,223.6471,0.7185,157.3373,76.0288,1208.5
2/18/2016,4.0294,222.4638,0.7157,156.9865,75.7455,1230.87
2/19/2016,4.0219,220.3685,0.7148,155.655,75.1058,1226.8
2/22/2016,3.9459,225.8371,0.7227,158.7575,75.9732,1208.63
2/23/2016,3.9586,224.6861,0.7202,158.4148,75.1753,1226.85
2/24/2016,3.9577,224.1014,0.7196,157.4999,75.7747,1228.75
2/25/2016,3.9565,226.5747,0.7236,158.2236,75.7443,1232.91
2/26/2016,4.0007,224.5889,0.7126,157.2646,75.4617,1223.46
2/29/2016,4.0163,224.9275,0.7141,156.8545,75.9463,1238.67
3/1/2016,3.9335,225.2136,0.7175,157.0566,76.0847,1232.15
3/2/2016,3.8945,229.7045,0.7295,159.436,76.4606,1239.98
3/3/2016,3.7984,232.9323,0.7352,161.8724,76.8692,1264.25
3/4/2016,3.7516,239.6534,0.7439,162.7828,78.3828,1258.95
3/7/2016,3.785,237.8489,0.7469,164.02,79.296,1267.33
3/8/2016,3.7545,236.7539,0.7439,163.4131,78.4241,1261.44
3/9/2016,3.6885,242.9268,0.7486,164.8022,79.4445,1253.23
3/10/2016,3.6271,244.582,0.7454,163.7492,79.3796,1272.25
3/11/2016,3.5855,248.0023,0.7565,165.9531,79.9471,1249.45
3/14/2016,3.6617,247.7077,0.7515,165.0834,79.4295,1235.27
3/15/2016,3.7674,240.4938,0.7457,164.0331,78.8207,1232.38
3/16/2016,3.7422,236.1879,0.7553,163.4242,79.5999,1262.57
3/17/2016,3.6276,247.7866,0.7649,167.7552,81.2888,1257.97
3/18/2016,3.6248,249.2587,0.7608,167.4115,80.7557,1255.4
3/21/2016,3.6182,249.4998,0.7578,166.9579,80.7885,1243.75
3/22/2016,3.5803,250.6942,0.7622,167.6478,81.2301,1248.32
3/23/2016,3.6854,245.304,0.7532,165.599,79.5757,1220.11
3/24/2016,3.6771,243.4226,0.7528,165.2551,79.2517,1216.82
3/25/2016,3.6771,243.4226,0.7507,165.2551,79.2517,1217.05
3/28/2016,3.628,247.1368,0.7545,166.0247,79.4835,1221.71
3/29/2016,3.6383,245.7896,0.7627,166.4064,79.3072,1242.2
3/30/2016,3.6065,250.2673,0.7671,169.2294,78.9293,1225.02
3/31/2016,3.5928,254.3219,0.7657,169.1432,78.8272,1232.75
4/1/2016,3.554,252.5585,0.7677,168.03,77.9417,1222.6
4/4/2016,3.6237,251.2942,0.7605,167.4662,77.1817,1215.43
4/5/2016,3.6804,246.5157,0.7543,165.7802,76.9725,1231.35
4/6/2016,3.6419,245.5142,0.7599,166.4032,77.6481,1222.47
4/7/2016,3.6896,244.2425,0.7505,165.4147,77.4519,1240.45
4/8/2016,3.5898,249.3699,0.7556,166.567,79.0288,1240.69
4/11/2016,3.4924,256.2349,0.7595,167.3666,79.2825,1257.88
4/12/2016,3.488,257.3849,0.7684,167.9906,80.8911,1255.63
4/13/2016,3.4984,255.547,0.7653,168.1527,81.2446,1242.47
4/14/2016,3.4834,258.4438,0.7695,169.5836,80.6462,1227.89
4/15/2016,3.5317,256.9325,0.7725,169.5256,80.3927,1233.99
4/18/2016,3.6153,253.5322,0.775,170.5263,80.6782,1232.49
4/19/2016,3.5304,255.2126,0.7813,171.8979,82.6543,1250.19
4/20/2016,3.5292,256.0333,0.7794,171.9044,84.1773,1244.25
4/21/2016,3.5292,256.0333,0.7738,171.1203,83.588,1248.05
4/22/2016,3.5646,252.6294,0.7708,170.1152,83.0537,1233.03
4/25/2016,3.5577,255.5434,0.7715,170.1153,82.8806,1237.97
4/26/2016,3.5297,257.3422,0.7749,170.4316,83.8387,1243.4
4/27/2016,3.5271,256.9304,0.7591,166.8961,84.309,1245.83
4/28/2016,3.4879,260.6826,0.7625,167.9958,84.8377,1266.26
4/29/2016,3.4351,263.385,0.7603,168.0027,85.5205,1293.53
5/2/2016,3.5019,259.8274,0.7667,167.9231,84.72,1291.55
5/3/2016,3.5594,255.1104,0.7485,165.3209,83.5775,1286.5
5/4/2016,3.548,257.0315,0.7457,164.5302,83.3537,1279.68
5/5/2016,3.5345,257.1693,0.7465,164.5518,82.7066,1277.74
5/6/2016,3.5038,257.818,0.7366,162.0036,83.393,1288.99
5/9/2016,3.5164,256.9934,0.7316,161.2834,81.7576,1263.88
5/10/2016,3.4764,262.3486,0.7363,162.3907,83.3606,1265.84
5/11/2016,3.4513,263.5874,0.7375,162.7293,84.7138,1277.21
5/12/2016,3.4848,261.8493,0.7325,161.822,84.7504,1263.68
5/13/2016,3.5324,259.7945,0.7271,160.1964,84.4663,1273.45
5/16/2016,3.4992,260.9258,0.7289,160.9089,85.1403,1274.16
5/17/2016,3.4883,261.6101,0.7325,161.8409,85.7167,1278.95
5/18/2016,3.5682,259.0517,0.7229,160.3028,85.3994,1258.5
5/19/2016,3.565,254.2279,0.7228,158.6905,84.6832,1254.75
5/20/2016,3.5203,258.3929,0.7222,159.1816,84.8666,1251.98
5/23/2016,3.5726,256.5222,0.7224,158.8574,84.3763,1249.13
5/24/2016,3.5715,258.4085,0.7183,158.4008,84.1733,1227.21
5/25/2016,3.5831,255.7912,0.7198,158.5176,85.1889,1224.41
5/26/2016,3.5831,255.7912,0.7226,159.1582,85.354,1219.8
5/27/2016,3.6083,253.9167,0.7182,158.5408,85.4675,1212.38
5/30/2016,3.5704,255.3303,0.7183,158.3922,85.4675,1204.95
5/31/2016,3.6109,255.0731,0.7234,159.7872,85.3383,1215.32
6/1/2016,3.6003,254.947,0.7257,159.727,85.9085,1212.98
6/2/2016,3.5945,256.0174,0.7229,159.3695,86.7062,1211
6/3/2016,3.5275,259.2236,0.7367,161.577,87.1411,1244.2
6/6/2016,3.489,261.7752,0.7366,162.6403,88.1137,1245.34
6/7/2016,3.441,265.342,0.7459,164.3392,88.2886,1243.81
6/8/2016,3.3611,270.8911,0.7471,164.6989,89.9368,1262.8
6/9/2016,3.3998,271.7154,0.7431,164.0217,89.8772,1269.8
6/10/2016,3.4327,268.8145,0.7373,163.345,88.9427,1274.24
6/13/2016,3.4821,267.309,0.7387,163.3456,89.0837,1283.86
6/14/2016,3.4815,265.1026,0.7358,162.3386,88.7731,1285.72
6/15/2016,3.4746,265.7796,0.7407,163.5996,88.4692,1291.75
6/16/2016,3.466,264.1768,0.7363,161.1913,87.2339,1278.43
6/17/2016,3.4167,269.3139,0.7387,163.0498,88.7212,1298.65
6/20/2016,3.3948,273.248,0.7457,164.7992,89.4538,1289.9
6/21/2016,3.4142,271.9818,0.745,164.5851,88.5833,1268.12
6/22/2016,3.3775,272.4276,0.7501,165.4742,88.0189,1266.22
6/23/2016,3.3366,275.0545,0.7613,167.2806,88.3454,1256.84
6/24/2016,3.3765,274.7284,0.7466,165.3678,86.9557,1315.75
6/27/2016,3.3923,272.2428,0.733,162.1737,86.6558,1324.6
6/28/2016,3.3031,278.476,0.7386,162.5329,88.3016,1311.79
6/29/2016,3.2201,286.0741,0.7451,164.1724,89.2984,1319.15
6/30/2016,3.2126,289.6008,0.7451,164.3734,88.8423,1321.9
7/1/2016,3.2353,286.6501,0.7498,165.1473,89.6788,1341.35
7/4/2016,3.2696,285.2455,0.7538,166.5229,89.6788,1350.79
7/5/2016,3.3036,281.71,0.7463,164.9162,87.4282,1356.45
7/6/2016,3.3298,278.4099,0.752,165.3871,87.5272,1363.78
7/7/2016,3.3675,277.9512,0.7479,165.668,85.5334,1360.45
7/8/2016,3.2997,281.2384,0.7569,166.7344,86.4023,1366.33
7/11/2016,3.3093,281.6906,0.7532,166.4968,86.0815,1355.4
7/12/2016,3.2956,283.8093,0.7623,168.3566,87.4889,1333.1
7/13/2016,3.2636,282.6892,0.7608,168.4301,86.9767,1342.64
7/14/2016,3.2503,288.2973,0.7632,168.6483,87.1196,1335.23
7/15/2016,3.2819,284.648,0.7578,167.5505,86.6984,1337.45
7/18/2016,3.2542,285.4326,0.7591,167.4681,86.5266,1328.85
7/19/2016,3.2485,284.1116,0.7504,165.399,85.7484,1332.01
7/20/2016,3.2594,287.548,0.7478,165.384,85.1563,1316.06
7/21/2016,3.2719,286.4264,0.7495,165.6901,84.952,1331.43
7/22/2016,3.2558,284.2954,0.7462,164.526,84.6352,1322.73
7/25/2016,3.2877,284.0378,0.747,164.8411,83.9236,1315.6
7/26/2016,3.2761,284.6076,0.7502,166.0179,83.7215,1320.26
7/27/2016,3.2621,284.273,0.7491,165.0513,83.127,1340.08
7/28/2016,3.2923,285.4298,0.7503,166.0464,83.3984,1335.75
7/29/2016,3.2491,289.4355,0.7596,167.8863,84.2809,1351.28
8/1/2016,3.265,286.7029,0.7536,166.9796,82.8974,1353.15
8/2/2016,3.2598,287.7643,0.7609,168.2113,82.7299,1363.57
8/3/2016,3.238,286.1372,0.7588,167.5576,83.5472,1358.18
8/4/2016,3.1932,291.2891,0.7628,168.4999,83.9078,1361.15
8/5/2016,3.1649,293.982,0.7619,168.1276,83.8543,1336
8/8/2016,3.1737,294.915,0.7651,169.3503,84.3172,1335.31
8/9/2016,3.1451,298.6881,0.7673,169.82,83.7521,1340.73
8/10/2016,3.1265,299.5823,0.7703,170.7077,83.2293,1346.61
8/11/2016,3.1442,300.0497,0.7699,170.6317,83.9743,1338.78
8/12/2016,3.1933,297.8806,0.7652,170.1078,84.0555,1335.97
8/15/2016,3.1859,297.5827,0.7674,169.8923,85.2385,1339.4
8/16/2016,3.2022,295.7331,0.7695,169.8754,85.7227,1346.24
8/17/2016,3.2056,292.7385,0.7655,168.8199,85.8719,1348.73
8/18/2016,3.2393,292.415,0.7686,169.7856,86.7407,1352.36
8/19/2016,3.2037,292.4692,0.7627,168.5522,86.2364,1341.47
8/22/2016,3.2007,293.3841,0.7626,168.8891,85.6704,1339.09
8/23/2016,3.2344,294.2634,0.7615,169.2269,86.0734,1337.56
8/24/2016,3.225,292.1315,0.7613,168.3471,85.0698,1324.13
8/25/2016,3.2347,291.7648,0.7618,168.4041,85.0535,1321.97
8/26/2016,3.2653,294.6271,0.7564,169.4703,84.9846,1321.18
8/29/2016,3.23,290.6811,0.7569,167.3731,84.4593,1323.38
8/30/2016,3.2418,289.9736,0.7509,166.2048,83.6551,1311.11
8/31/2016,3.2263,292.3709,0.7517,166.209,82.7727,1308.97
9/1/2016,3.2592,290.8138,0.7551,166.9531,82.1007,1313.89
9/2/2016,3.2569,291.4017,0.7573,167.0423,82.9889,1325.21
9/5/2016,3.2832,289.1559,0.7582,167.7762,82.9889,1327.08
9/6/2016,3.196,292.7078,0.7687,169.8144,83.3865,1350
9/7/2016,3.196,292.7078,0.7673,169.8382,83.9304,1345.18
9/8/2016,3.2111,297.3569,0.7643,169.9842,85.1478,1338.3
9/9/2016,3.2732,290.574,0.7541,167.4673,84.0242,1327.83
9/12/2016,3.2474,288.6513,0.7566,166.4086,84.0834,1327.82
9/13/2016,3.313,288.1271,0.7464,165.8361,83.0196,1319.05
9/14/2016,3.3448,284.974,0.7469,165.3532,82.6722,1322.94
9/15/2016,3.3021,285.1986,0.7515,166.0285,83.0829,1314.75
9/16/2016,3.2624,288.0052,0.7491,165.6354,83.2357,1310.35
9/19/2016,3.2727,291.5189,0.7534,167.3451,83.6063,1313.19
9/20/2016,3.2593,292.9726,0.7556,167.1967,84.2876,1314.84
9/21/2016,3.2048,293.7534,0.7624,167.6,84.9081,1335.17
9/22/2016,3.2207,297.7353,0.7643,169.3383,85.5084,1337.07
9/23/2016,3.245,295.0915,0.7623,168.8113,84.3221,1337.56
9/26/2016,3.24,294.1491,0.7636,169.1042,84.8615,1337.95
9/27/2016,3.2346,294.1021,0.7667,169.5293,84.1435,1327.32
9/28/2016,3.2153,293.4534,0.7692,169.4231,85.1424,1321.54
9/29/2016,3.2593,296.454,0.7636,169.728,85.2238,1320.37
9/30/2016,3.2613,293.8887,0.7664,169.422,85.342,1315.87
10/3/2016,3.2095,295.904,0.7675,169.6391,85.6046,1311.6
10/4/2016,3.2585,296.3989,0.762,169.349,85.1508,1268.44
10/5/2016,3.221,295.6095,0.7622,168.2697,85.7159,1266.85
10/6/2016,3.2282,295.9233,0.7585,167.5773,85.5129,1254.38
10/7/2016,3.2183,296.9101,0.7582,167.9741,85.6414,1257.08
10/10/2016,3.2074,297.7758,0.7607,168.7501,86.7571,1259.65
10/11/2016,3.1941,297.6061,0.7539,167.1344,86.1764,1252.8
10/12/2016,3.1941,297.6061,0.7562,167.6717,85.649,1255.25
10/13/2016,3.1782,298.0532,0.7569,167.2648,86.2813,1258.09
10/14/2016,3.2059,300.1899,0.7618,168.9063,86.3405,1251.03
10/17/2016,3.2042,299.7501,0.7629,168.7099,86.3877,1255.85
10/18/2016,3.187,301.3457,0.7666,169.688,86.5539,1262.5
10/19/2016,3.1686,302.8006,0.7722,170.2239,86.8947,1269.23
10/20/2016,3.1411,303.1092,0.7627,169.0418,86.0215,1265.76
10/21/2016,3.1565,303.7774,0.7608,168.4253,86.1053,1266.46
10/24/2016,3.1221,306.8024,0.7611,168.4084,86.1501,1264.44
10/25/2016,3.1125,307.5347,0.7646,169.033,86.0107,1273.87
10/26/2016,3.1401,308.2104,0.7651,169.7901,85.5405,1267.1
10/27/2016,3.1661,304.848,0.7589,168.3194,86.2162,1268.4
10/28/2016,3.2007,303.0619,0.7599,167.9249,85.9119,1275.47
10/31/2016,3.1939,304.0166,0.7609,168.5053,84.9011,1277.21
11/1/2016,3.2318,298.1083,0.7652,169.6802,84.5133,1288.2
11/2/2016,3.2318,298.1083,0.7661,169.8372,83.8889,1296.81
11/3/2016,3.242,297.8911,0.7682,170.1818,83.6054,1302.7
11/4/2016,3.2355,297.7297,0.7673,169.8771,83.2943,1305.06
11/7/2016,3.2061,301.2514,0.7728,170.4789,83.8224,1281.64
11/8/2016,3.1702,302.3075,0.7762,170.9923,83.7814,1275.68
11/9/2016,3.2264,298.5601,0.7635,169.6827,83.9087,1277.98
11/10/2016,3.3942,286.3012,0.7613,167.8413,83.84,1259.2
11/11/2016,3.4035,277.3806,0.7546,167.138,82.3754,1227.64
11/14/2016,3.4348,279.2209,0.7554,166.8532,82.3429,1221.35
11/15/2016,3.4348,279.2209,0.7559,167.2316,83.279,1228.73
11/16/2016,3.4267,282.8444,0.748,165.556,82.7663,1224.99
11/17/2016,3.4207,284.1926,0.7406,165.5934,82.7271,1216.42
11/18/2016,3.3825,285.6775,0.7338,162.806,83.022,1207.89
11/21/2016,3.3517,289.2013,0.7369,163.3202,84.8851,1214.23
11/22/2016,3.3558,288.6674,0.7402,163.5513,85.1386,1212.32
11/23/2016,3.3907,284.1552,0.7385,163.7953,85.3577,1188.32
11/24/2016,3.3962,286.3224,0.7408,164.2073,85.3577,1181.67
11/25/2016,3.4132,283.9923,0.7443,164.6996,85.0319,1183.56
11/28/2016,3.3875,284.7715,0.7482,165.9015,86.066,1194
11/29/2016,3.3925,285.2566,0.7484,165.5734,84.2773,1188.31
11/30/2016,3.3857,285.3416,0.7385,163.8703,86.0015,1173.2
12/1/2016,3.4643,280.6553,0.7415,164.147,86.9186,1171.69
12/2/2016,3.4768,280.9756,0.7457,165.1467,87.0416,1177.43
12/5/2016,3.4235,282.3753,0.7472,165.5961,88.3476,1170.38
12/6/2016,3.4103,283.1489,0.7461,165.3144,88.0266,1169.85
12/7/2016,3.393,286.9535,0.7482,165.8852,87.4726,1173.98
12/8/2016,3.375,287.5689,0.7463,164.9351,87.5661,1170.78
12/9/2016,3.3803,290.0805,0.7449,165.2748,88.1431,1159.86
12/12/2016,3.3381,291.3351,0.7497,166.2998,88.1761,1162.22
12/13/2016,3.3344,293.1324,0.75,166.2369,87.9224,1158.54
12/14/2016,3.3721,294.0135,0.7406,166.7477,87.6267,1142.95
12/15/2016,3.3651,288.0959,0.7358,163.043,86.8356,1128.5
12/16/2016,3.3897,287.1356,0.7304,161.3728,87.1333,1134.88
12/19/2016,3.3693,289.4773,0.7245,160.9776,86.5687,1138.21
12/20/2016,3.3505,290.7285,0.7259,160.626,86.1569,1132.35
12/21/2016,3.331,293.3359,0.7238,160.8731,86.4032,1131.61
12/22/2016,3.2912,294.6939,0.7217,160.2515,86.3305,1128.38
12/23/2016,3.2699,300.0304,0.7176,159.0797,86.291,1133.3
